data,regiao,estado,categoria,vendedor,receita,qtd_itens,meta
2024-11-13,Sudeste,RJ,Casa & Jardim,Diana Santos,455.21,2,570.71
2024-11-14,Nordeste,MA,Casa & Jardim,Eduardo Rocha,158.49,2,175.9
2024-11-14,Sudeste,RJ,Roupas & Calçados,Eduardo Rocha,197.83,3,255.83
2024-11-14,Sul,RS,Eletrônicos,Gustavo Pereira,424.32,6,564.52
2024-11-14,Nordeste,PE,Alimentos & Bebidas,Eduardo Rocha,39.67,5,34.21
2024-11-14,Centro-Oeste,MS,Eletrônicos,Fernanda Alves,3245.92,5,3611.46
2024-11-14,Centro-Oeste,DF,Roupas & Calçados,Bruno Costa,240.74,5,272.3
2024-11-14,Sul,SC,Alimentos & Bebidas,Helena Martins,56.27,1,63.1
2024-11-14,Sudeste,ES,Roupas & Calçados,Carlos Lima,265.93,3,331.54
2024-11-14,Sul,PR,Roupas & Calçados,Fernanda Alves,91.57,3,104.67
2024-11-14,Sudeste,RJ,Esportes & Lazer,Helena Martins,332.71,5,446.18
2024-11-14,Sudeste,SP,Eletrônicos,Diana Santos,1589.53,4,2318.9
2024-11-14,Nordeste,PE,Esportes & Lazer,Fernanda Alves,1103.7,1,1333.8
2024-11-14,Sul,RS,Esportes & Lazer,Eduardo Rocha,141.83,1,172.63
2024-11-14,Sudeste,MG,Roupas & Calçados,Bruno Costa,319.73,3,420.42
2024-11-14,Norte,TO,Eletrônicos,Gustavo Pereira,682.15,2,729.18
2024-11-14,Sudeste,MG,Roupas & Calçados,Helena Martins,492.02,1,651.05
2024-11-14,Sudeste,MG,Alimentos & Bebidas,Eduardo Rocha,218.44,5,263.3
2024-11-14,Norte,RO,Casa & Jardim,Diana Santos,527.27,1,480.36
2024-11-14,Sudeste,RJ,Alimentos & Bebidas,Gustavo Pereira,66.41,2,68.74
2024-11-14,Nordeste,CE,Esportes & Lazer,Diana Santos,239.53,3,290.77
2024-11-14,Nordeste,PE,Alimentos & Bebidas,Fernanda Alves,150.73,3,139.42
2024-11-14,Sudeste,RJ,Esportes & Lazer,Fernanda Alves,161.64,5,214.07
2024-11-14,Sudeste,MG,Alimentos & Bebidas,Ana Silva,47.23,4,56.31
2024-11-14,Nordeste,BA,Roupas & Calçados,Bruno Costa,110.33,1,129.76
2024-11-15,Sul,PR,Alimentos & Bebidas,Bruno Costa,178.16,3,174.38
2024-11-15,Nordeste,BA,Casa & Jardim,Helena Martins,668.07,1,663.6
2024-11-15,Sudeste,RJ,Esportes & Lazer,Gustavo Pereira,284.81,2,419.72
2024-11-15,Norte,AM,Roupas & Calçados,Gustavo Pereira,42.59,4,43.06
2024-11-15,Sudeste,ES,Roupas & Calçados,Ana Silva,89.49,2,106.91
2024-11-15,Nordeste,BA,Casa & Jardim,Carlos Lima,588.91,1,583.65
2024-11-15,Sudeste,MG,Eletrônicos,Eduardo Rocha,2985.89,5,4191.74
2024-11-15,Sul,PR,Casa & Jardim,Fernanda Alves,664.13,4,691.99
2024-11-15,Sudeste,SP,Eletrônicos,Gustavo Pereira,1555.37,4,2109.42
2024-11-15,Centro-Oeste,MT,Eletrônicos,Bruno Costa,1693.35,3,1980.25
2024-11-15,Centro-Oeste,GO,Roupas & Calçados,Fernanda Alves,335.7,2,382.97
2024-11-15,Sul,RS,Alimentos & Bebidas,Fernanda Alves,147.14,1,144.98
2024-11-15,Sudeste,SP,Esportes & Lazer,Ana Silva,1135.48,4,1559.21
2024-11-15,Sudeste,ES,Eletrônicos,Ana Silva,1169.36,4,1928.2
2024-11-15,Nordeste,PE,Eletrônicos,Ana Silva,595.55,4,735.96
2024-11-15,Sudeste,ES,Esportes & Lazer,Gustavo Pereira,296.3,2,416.58
2024-11-15,Centro-Oeste,MT,Alimentos & Bebidas,Fernanda Alves,200.47,6,176.7
2024-11-15,Sudeste,RJ,Casa & Jardim,Gustavo Pereira,731.77,4,881.28
2024-11-16,Sudeste,ES,Esportes & Lazer,Diana Santos,708.34,3,1036.78
2024-11-16,Centro-Oeste,MS,Esportes & Lazer,Diana Santos,1056.02,4,1065.94
2024-11-16,Nordeste,MA,Alimentos & Bebidas,Gustavo Pereira,244.51,4,227.81
2024-11-16,Sudeste,SP,Eletrônicos,Helena Martins,584.77,6,795.01
2024-11-16,Centro-Oeste,GO,Eletrônicos,Carlos Lima,1922.51,5,2394.69
2024-11-16,Nordeste,MA,Eletrônicos,Diana Santos,3211.64,4,4151.53
2024-11-16,Sudeste,ES,Alimentos & Bebidas,Ana Silva,66.26,6,82.99
2024-11-16,Sudeste,SP,Alimentos & Bebidas,Eduardo Rocha,162.12,5,192.9
2024-11-16,Sul,RS,Alimentos & Bebidas,Gustavo Pereira,145.75,3,145.75
2024-11-16,Sul,SC,Esportes & Lazer,Gustavo Pereira,658.63,3,833.89
2024-11-16,Sul,PR,Casa & Jardim,Diana Santos,434.99,2,481.94
2024-11-16,Sudeste,SP,Roupas & Calçados,Ana Silva,332.51,2,439.4
2024-11-16,Nordeste,BA,Roupas & Calçados,Eduardo Rocha,127.71,1,147.55
2024-11-16,Sudeste,ES,Roupas & Calçados,Gustavo Pereira,432.09,5,538.76
2024-11-16,Nordeste,MA,Eletrônicos,Fernanda Alves,3038.61,4,3906.04
2024-11-16,Nordeste,MA,Roupas & Calçados,Diana Santos,394.27,1,444.42
2024-11-16,Nordeste,PE,Casa & Jardim,Eduardo Rocha,67.77,1,78.07
2024-11-16,Sudeste,SP,Esportes & Lazer,Helena Martins,111.58,3,151.74
2024-11-16,Sudeste,MG,Roupas & Calçados,Fernanda Alves,259.59,3,329.94
2024-11-16,Sudeste,MG,Alimentos & Bebidas,Ana Silva,100.83,6,106.41
2024-11-16,Sudeste,ES,Roupas & Calçados,Diana Santos,494.61,3,693.51
2024-11-16,Nordeste,CE,Roupas & Calçados,Eduardo Rocha,479.98,4,499.06
2024-11-16,Nordeste,BA,Alimentos & Bebidas,Diana Santos,27.38,6,23.77
2024-11-16,Norte,RO,Alimentos & Bebidas,Carlos Lima,231.34,1,205.29
2024-11-16,Nordeste,MA,Alimentos & Bebidas,Carlos Lima,113.25,5,113.7
2024-11-16,Sul,RS,Alimentos & Bebidas,Carlos Lima,242.8,1,277.41
2024-11-16,Sudeste,ES,Casa & Jardim,Fernanda Alves,740.77,5,909.18
2024-11-17,Nordeste,PE,Eletrônicos,Helena Martins,1529.52,3,2089.12
2024-11-17,Nordeste,MA,Casa & Jardim,Carlos Lima,285.55,2,293.4
2024-11-17,Norte,TO,Esportes & Lazer,Eduardo Rocha,559.96,2,574.02
2024-11-17,Sudeste,RJ,Esportes & Lazer,Diana Santos,1152.1,5,1629.09
2024-11-17,Nordeste,PE,Eletrônicos,Bruno Costa,3061.31,6,4016.99
2024-11-17,Sudeste,MG,Casa & Jardim,Gustavo Pereira,135.57,4,164.88
2024-11-17,Sul,SC,Roupas & Calçados,Diana Santos,155.0,4,196.78
2024-11-17,Sul,PR,Alimentos & Bebidas,Ana Silva,96.85,6,101.94
2024-11-17,Norte,TO,Roupas & Calçados,Carlos Lima,176.13,1,185.25
2024-11-17,Sul,PR,Roupas & Calçados,Carlos Lima,407.43,4,524.87
2024-11-17,Sudeste,RJ,Casa & Jardim,Carlos Lima,286.8,1,394.61
2024-11-17,Sudeste,ES,Roupas & Calçados,Helena Martins,467.51,1,591.11
2024-11-17,Sudeste,SP,Casa & Jardim,Helena Martins,639.9,6,795.64
2024-11-17,Norte,PA,Casa & Jardim,Gustavo Pereira,599.57,5,584.85
2024-11-17,Sul,PR,Roupas & Calçados,Helena Martins,241.78,5,306.66
2024-11-17,Centro-Oeste,MS,Roupas & Calçados,Eduardo Rocha,224.37,6,256.75
2024-11-17,Sudeste,MG,Esportes & Lazer,Eduardo Rocha,245.26,5,346.05
2024-11-17,Sudeste,MG,Esportes & Lazer,Fernanda Alves,1103.43,6,1556.97
2024-11-17,Nordeste,MA,Alimentos & Bebidas,Bruno Costa,165.37,4,148.16
2024-11-17,Sudeste,ES,Eletrônicos,Gustavo Pereira,3308.0,2,5094.29
2024-11-17,Nordeste,BA,Eletrônicos,Diana Santos,2975.79,4,3854.86
2024-11-17,Sudeste,RJ,Casa & Jardim,Eduardo Rocha,405.66,5,549.17
2024-11-17,Sul,PR,Esportes & Lazer,Gustavo Pereira,246.36,2,305.05
2024-11-17,Norte,PA,Alimentos & Bebidas,Diana Santos,111.81,4,88.27
2024-11-17,Sul,PR,Casa & Jardim,Helena Martins,638.84,2,665.86
2024-11-17,Centro-Oeste,GO,Eletrônicos,Ana Silva,3453.11,6,3900.35
2024-11-18,Sudeste,MG,Roupas & Calçados,Fernanda Alves,213.97,6,298.94
2024-11-18,Nordeste,CE,Alimentos & Bebidas,Bruno Costa,55.24,6,50.71
2024-11-18,Nordeste,PE,Alimentos & Bebidas,Ana Silva,100.58,5,96.13
2024-11-18,Sul,SC,Roupas & Calçados,Carlos Lima,72.21,2,85.74
2024-11-18,Norte,RO,Alimentos & Bebidas,Gustavo Pereira,83.94,3,67.09
2024-11-18,Centro-Oeste,MT,Alimentos & Bebidas,Ana Silva,87.63,6,81.22
2024-11-18,Sudeste,RJ,Roupas & Calçados,Eduardo Rocha,449.1,2,618.81
2024-11-18,Nordeste,CE,Roupas & Calçados,Ana Silva,310.28,1,371.91
2024-11-18,Nordeste,CE,Alimentos & Bebidas,Helena Martins,165.37,2,166.0
2024-11-18,Centro-Oeste,MS,Alimentos & Bebidas,Ana Silva,238.84,2,203.27
2024-11-18,Nordeste,MA,Casa & Jardim,Fernanda Alves,272.2,6,311.92
2024-11-18,Centro-Oeste,MS,Eletrônicos,Bruno Costa,891.92,1,1050.01
2024-11-18,Nordeste,PE,Alimentos & Bebidas,Fernanda Alves,124.71,3,120.82
2024-11-18,Sudeste,RJ,Casa & Jardim,Helena Martins,47.16,1,54.74
2024-11-18,Centro-Oeste,GO,Esportes & Lazer,Eduardo Rocha,230.62,5,244.69
2024-11-19,Norte,RO,Alimentos & Bebidas,Bruno Costa,66.37,3,60.82
2024-11-19,Norte,TO,Eletrônicos,Bruno Costa,1630.17,6,1933.9
2024-11-19,Sul,RS,Alimentos & Bebidas,Ana Silva,87.37,2,85.14
2024-11-19,Norte,TO,Casa & Jardim,Fernanda Alves,245.8,5,235.68
2024-11-19,Sudeste,ES,Alimentos & Bebidas,Carlos Lima,151.82,1,177.53
2024-11-19,Norte,PA,Roupas & Calçados,Diana Santos,373.93,6,358.53
2024-11-19,Sudeste,SP,Esportes & Lazer,Carlos Lima,240.46,5,316.36
2024-11-19,Nordeste,CE,Esportes & Lazer,Carlos Lima,806.2,3,893.12
2024-11-19,Nordeste,MA,Casa & Jardim,Fernanda Alves,733.83,2,766.74
2024-11-19,Sudeste,SP,Alimentos & Bebidas,Diana Santos,147.14,3,172.42
2024-11-19,Nordeste,MA,Eletrônicos,Ana Silva,3378.66,5,4281.67
2024-11-19,Sudeste,SP,Casa & Jardim,Carlos Lima,408.94,5,507.82
2024-11-19,Sul,PR,Eletrônicos,Carlos Lima,1101.99,4,1639.69
2024-11-20,Sudeste,ES,Esportes & Lazer,Eduardo Rocha,598.73,4,756.02
2024-11-20,Norte,RO,Eletrônicos,Bruno Costa,1809.0,5,2012.22
2024-11-20,Sudeste,MG,Alimentos & Bebidas,Eduardo Rocha,51.43,4,62.41
2024-11-20,Norte,RO,Roupas & Calçados,Gustavo Pereira,492.16,6,471.72
2024-11-20,Centro-Oeste,DF,Casa & Jardim,Gustavo Pereira,772.08,1,835.57
2024-11-20,Centro-Oeste,DF,Roupas & Calçados,Carlos Lima,487.2,2,460.93
2024-11-20,Norte,RO,Alimentos & Bebidas,Helena Martins,33.59,5,27.33
2024-11-20,Sudeste,MG,Esportes & Lazer,Carlos Lima,1165.62,3,1684.94
2024-11-20,Norte,PA,Alimentos & Bebidas,Carlos Lima,88.68,1,68.56
2024-11-20,Nordeste,BA,Roupas & Calçados,Eduardo Rocha,185.99,5,198.5
2024-11-20,Norte,TO,Casa & Jardim,Ana Silva,350.52,1,311.09
2024-11-20,Sul,PR,Casa & Jardim,Bruno Costa,204.57,6,217.18
2024-11-20,Nordeste,PE,Esportes & Lazer,Carlos Lima,420.86,1,450.03
2024-11-20,Sudeste,ES,Roupas & Calçados,Carlos Lima,402.92,5,534.22
2024-11-20,Sul,RS,Esportes & Lazer,Diana Santos,193.58,6,262.3
2024-11-20,Sul,PR,Eletrônicos,Fernanda Alves,1218.65,4,1571.73
2024-11-20,Nordeste,CE,Eletrônicos,Diana Santos,2273.22,1,3111.95
2024-11-20,Sudeste,MG,Eletrônicos,Helena Martins,3200.22,3,4879.77
2024-11-20,Sul,PR,Roupas & Calçados,Fernanda Alves,322.18,5,357.79
2024-11-20,Norte,PA,Roupas & Calçados,Fernanda Alves,292.79,6,299.33
2024-11-21,Nordeste,PE,Roupas & Calçados,Diana Santos,494.59,3,512.88
2024-11-21,Centro-Oeste,MS,Alimentos & Bebidas,Fernanda Alves,112.66,5,106.56
2024-11-21,Nordeste,CE,Roupas & Calçados,Gustavo Pereira,226.42,3,239.98
2024-11-21,Sudeste,RJ,Eletrônicos,Bruno Costa,1156.58,5,1740.18
2024-11-21,Centro-Oeste,GO,Eletrônicos,Ana Silva,2603.61,5,3342.95
2024-11-21,Nordeste,PE,Alimentos & Bebidas,Carlos Lima,211.82,3,189.59
2024-11-21,Nordeste,CE,Esportes & Lazer,Helena Martins,300.73,2,369.65
2024-11-21,Sudeste,ES,Roupas & Calçados,Gustavo Pereira,193.75,4,239.09
2024-11-21,Norte,AM,Roupas & Calçados,Carlos Lima,319.66,6,316.98
2024-11-21,Centro-Oeste,MT,Eletrônicos,Diana Santos,2658.93,2,3114.81
2024-11-21,Sudeste,RJ,Alimentos & Bebidas,Gustavo Pereira,47.07,5,58.84
2024-11-21,Sudeste,MG,Eletrônicos,Diana Santos,1505.26,3,2460.07
2024-11-21,Sudeste,SP,Casa & Jardim,Eduardo Rocha,769.77,3,888.06
2024-11-21,Centro-Oeste,MT,Alimentos & Bebidas,Bruno Costa,127.19,5,103.56
2024-11-21,Centro-Oeste,DF,Casa & Jardim,Bruno Costa,762.26,1,694.13
2024-11-21,Sudeste,ES,Alimentos & Bebidas,Eduardo Rocha,184.31,1,224.83
2024-11-21,Sudeste,ES,Eletrônicos,Diana Santos,2603.52,5,3989.87
2024-11-21,Sudeste,ES,Roupas & Calçados,Helena Martins,51.66,6,66.74
2024-11-21,Nordeste,PE,Alimentos & Bebidas,Carlos Lima,238.83,4,208.0
2024-11-21,Centro-Oeste,MT,Roupas & Calçados,Eduardo Rocha,131.13,4,127.71
2024-11-21,Sudeste,MG,Casa & Jardim,Diana Santos,130.59,2,160.87
2024-11-21,Nordeste,CE,Casa & Jardim,Bruno Costa,520.74,3,526.82
2024-11-21,Sudeste,RJ,Roupas & Calçados,Helena Martins,403.69,5,548.8
2024-11-22,Sudeste,SP,Roupas & Calçados,Ana Silva,140.54,3,186.04
2024-11-22,Sudeste,SP,Esportes & Lazer,Fernanda Alves,98.69,2,125.74
2024-11-22,Centro-Oeste,GO,Casa & Jardim,Bruno Costa,324.01,4,300.3
2024-11-22,Sudeste,RJ,Roupas & Calçados,Eduardo Rocha,286.37,4,366.19
2024-11-22,Sudeste,SP,Alimentos & Bebidas,Eduardo Rocha,29.34,3,35.44
2024-11-22,Norte,TO,Esportes & Lazer,Ana Silva,412.94,2,433.72
2024-11-22,Nordeste,BA,Esportes & Lazer,Bruno Costa,401.98,3,431.81
2024-11-22,Sudeste,MG,Eletrônicos,Fernanda Alves,2981.53,4,4237.06
2024-11-22,Sudeste,MG,Roupas & Calçados,Diana Santos,387.72,4,484.61
2024-11-22,Nordeste,BA,Eletrônicos,Ana Silva,1204.31,6,1548.93
2024-11-22,Sudeste,ES,Roupas & Calçados,Diana Santos,111.6,2,156.96
2024-11-22,Sul,RS,Eletrônicos,Eduardo Rocha,724.3,5,1081.61
2024-11-22,Centro-Oeste,MS,Casa & Jardim,Gustavo Pereira,87.21,2,86.85
2024-11-22,Nordeste,BA,Esportes & Lazer,Ana Silva,613.12,5,751.43
2024-11-22,Sudeste,SP,Alimentos & Bebidas,Carlos Lima,34.44,6,38.85
2024-11-22,Sudeste,ES,Roupas & Calçados,Fernanda Alves,394.69,2,553.76
2024-11-22,Sudeste,MG,Eletrônicos,Ana Silva,3248.33,3,4901.46
2024-11-22,Sudeste,ES,Roupas & Calçados,Eduardo Rocha,274.4,2,365.19
2024-11-22,Centro-Oeste,DF,Alimentos & Bebidas,Diana Santos,74.22,4,72.54
2024-11-22,Norte,RO,Esportes & Lazer,Diana Santos,115.39,6,118.58
2024-11-22,Sudeste,ES,Casa & Jardim,Carlos Lima,117.27,3,158.47
2024-11-22,Centro-Oeste,DF,Casa & Jardim,Ana Silva,787.79,4,808.06
2024-11-22,Sudeste,ES,Alimentos & Bebidas,Gustavo Pereira,183.33,1,196.8
2024-11-22,Sudeste,SP,Roupas & Calçados,Carlos Lima,354.46,5,474.12
2024-11-22,Centro-Oeste,MT,Eletrônicos,Carlos Lima,2381.19,3,3020.92
2024-11-22,Centro-Oeste,GO,Eletrônicos,Diana Santos,3490.2,6,4479.66
2024-11-23,Sul,SC,Casa & Jardim,Diana Santos,728.57,1,808.67
2024-11-23,Sul,PR,Alimentos & Bebidas,Gustavo Pereira,197.43,2,195.03
2024-11-23,Centro-Oeste,GO,Casa & Jardim,Ana Silva,197.26,4,187.37
2024-11-23,Sul,PR,Roupas & Calçados,Carlos Lima,377.41,1,457.03
2024-11-23,Norte,RO,Alimentos & Bebidas,Fernanda Alves,32.98,4,26.34
2024-11-23,Sul,RS,Esportes & Lazer,Carlos Lima,445.37,1,557.94
2024-11-23,Sudeste,ES,Casa & Jardim,Ana Silva,313.55,1,381.48
2024-11-23,Sudeste,ES,Roupas & Calçados,Ana Silva,108.92,2,129.98
2024-11-23,Centro-Oeste,MT,Casa & Jardim,Fernanda Alves,389.18,5,359.11
2024-11-23,Sudeste,SP,Alimentos & Bebidas,Diana Santos,162.27,1,199.78
2024-11-23,Sudeste,RJ,Alimentos & Bebidas,Bruno Costa,180.33,5,221.27
2024-11-23,Sul,RS,Alimentos & Bebidas,Bruno Costa,212.2,4,219.22
2024-11-23,Sul,SC,Casa & Jardim,Eduardo Rocha,739.38,5,888.33
2024-11-23,Sudeste,SP,Esportes & Lazer,Carlos Lima,329.52,1,475.91
2024-11-24,Sudeste,SP,Roupas & Calçados,Fernanda Alves,390.67,5,479.08
2024-11-24,Sudeste,RJ,Alimentos & Bebidas,Bruno Costa,105.85,5,120.63
2024-11-24,Sudeste,RJ,Roupas & Calçados,Carlos Lima,340.24,6,439.05
2024-11-24,Sul,PR,Alimentos & Bebidas,Helena Martins,181.08,1,186.14
2024-11-24,Sul,SC,Alimentos & Bebidas,Diana Santos,161.34,2,181.93
2024-11-24,Sudeste,ES,Alimentos & Bebidas,Helena Martins,120.44,3,142.23
2024-11-24,Sudeste,MG,Eletrônicos,Gustavo Pereira,971.42,5,1385.6
2024-11-24,Nordeste,PE,Roupas & Calçados,Carlos Lima,106.84,5,116.56
2024-11-24,Norte,AM,Esportes & Lazer,Eduardo Rocha,531.71,1,573.66
2024-11-24,Nordeste,PE,Casa & Jardim,Bruno Costa,471.04,6,504.58
2024-11-24,Sudeste,RJ,Alimentos & Bebidas,Ana Silva,105.16,4,128.12
2024-11-24,Sudeste,ES,Esportes & Lazer,Helena Martins,531.81,5,760.02
2024-11-24,Norte,PA,Alimentos & Bebidas,Fernanda Alves,189.64,4,165.9
2024-11-24,Nordeste,BA,Eletrônicos,Diana Santos,3200.11,2,3776.67
2024-11-24,Nordeste,BA,Casa & Jardim,Helena Martins,118.96,4,129.9
2024-11-24,Nordeste,CE,Eletrônicos,Eduardo Rocha,1791.24,1,2120.84
2024-11-24,Centro-Oeste,DF,Roupas & Calçados,Ana Silva,49.36,1,53.4
2024-11-24,Sudeste,ES,Roupas & Calçados,Ana Silva,221.59,2,282.98
2024-11-24,Sudeste,MG,Eletrônicos,Carlos Lima,3454.6,1,5300.71
2024-11-24,Nordeste,CE,Roupas & Calçados,Ana Silva,387.27,5,453.08
2024-11-24,Sul,SC,Casa & Jardim,Ana Silva,601.45,3,748.54
2024-11-24,Sul,RS,Casa & Jardim,Diana Santos,259.15,4,287.41
2024-11-24,Centro-Oeste,MS,Esportes & Lazer,Fernanda Alves,626.28,3,678.75
2024-11-24,Centro-Oeste,GO,Esportes & Lazer,Diana Santos,358.91,1,422.69
2024-11-25,Nordeste,BA,Alimentos & Bebidas,Gustavo Pereira,185.23,5,163.27
2024-11-25,Sudeste,RJ,Alimentos & Bebidas,Fernanda Alves,126.94,4,133.97
2024-11-25,Nordeste,BA,Alimentos & Bebidas,Gustavo Pereira,112.66,3,111.65
2024-11-25,Sudeste,RJ,Esportes & Lazer,Gustavo Pereira,467.03,2,604.0
2024-11-25,Nordeste,MA,Esportes & Lazer,Diana Santos,1147.4,3,1207.0
2024-11-25,Sudeste,RJ,Eletrônicos,Helena Martins,616.67,4,842.57
2024-11-25,Sudeste,SP,Alimentos & Bebidas,Diana Santos,195.03,2,212.02
2024-11-25,Norte,RO,Eletrônicos,Carlos Lima,882.2,1,1066.22
2024-11-25,Sul,SC,Eletrônicos,Ana Silva,2413.06,1,3283.16
2024-11-25,Sudeste,SP,Roupas & Calçados,Ana Silva,483.1,1,622.78
2024-11-25,Sul,PR,Eletrônicos,Gustavo Pereira,1361.56,4,1759.43
2024-11-25,Centro-Oeste,GO,Casa & Jardim,Diana Santos,309.94,6,313.57
2024-11-25,Sudeste,MG,Alimentos & Bebidas,Fernanda Alves,91.55,2,111.45
2024-11-26,Sudeste,RJ,Roupas & Calçados,Gustavo Pereira,344.47,5,420.33
2024-11-26,Nordeste,CE,Eletrônicos,Helena Martins,3227.95,3,3833.64
2024-11-26,Sul,SC,Alimentos & Bebidas,Eduardo Rocha,55.94,6,60.89
2024-11-26,Sudeste,ES,Esportes & Lazer,Carlos Lima,154.6,4,233.5
2024-11-26,Sudeste,MG,Eletrônicos,Gustavo Pereira,290.85,2,473.89
2024-11-26,Sudeste,SP,Roupas & Calçados,Bruno Costa,131.25,3,188.29
2024-11-26,Sudeste,MG,Alimentos & Bebidas,Eduardo Rocha,224.14,5,272.34
2024-11-26,Centro-Oeste,GO,Roupas & Calçados,Ana Silva,40.67,5,41.37
2024-11-26,Nordeste,BA,Alimentos & Bebidas,Fernanda Alves,99.44,5,88.15
2024-11-26,Sul,SC,Alimentos & Bebidas,Ana Silva,46.65,6,50.82
2024-11-26,Sudeste,SP,Casa & Jardim,Diana Santos,82.19,1,107.22
2024-11-26,Nordeste,CE,Esportes & Lazer,Diana Santos,726.99,1,835.37
2024-11-26,Norte,AM,Casa & Jardim,Diana Santos,650.64,4,632.52
2024-11-26,Nordeste,PE,Roupas & Calçados,Eduardo Rocha,225.67,3,236.79
2024-11-26,Sudeste,RJ,Casa & Jardim,Helena Martins,370.23,4,437.23
2024-11-26,Sul,PR,Esportes & Lazer,Carlos Lima,787.84,2,1090.05
2024-11-26,Nordeste,MA,Esportes & Lazer,Diana Santos,710.28,3,775.5
2024-11-26,Sudeste,SP,Eletrônicos,Bruno Costa,2853.18,3,4537.37
2024-11-26,Sudeste,MG,Casa & Jardim,Carlos Lima,697.54,3,821.22
2024-11-27,Sul,PR,Esportes & Lazer,Diana Santos,839.16,1,1102.33
2024-11-27,Nordeste,MA,Casa & Jardim,Diana Santos,424.32,1,434.68
2024-11-27,Nordeste,PE,Roupas & Calçados,Bruno Costa,406.92,2,483.23
2024-11-27,Centro-Oeste,GO,Alimentos & Bebidas,Fernanda Alves,100.71,3,88.61
2024-11-27,Sudeste,ES,Alimentos & Bebidas,Fernanda Alves,92.75,6,104.15
2024-11-27,Sudeste,MG,Roupas & Calçados,Carlos Lima,59.56,4,73.02
2024-11-27,Nordeste,MA,Roupas & Calçados,Fernanda Alves,366.55,2,433.36
2024-11-27,Sul,PR,Alimentos & Bebidas,Carlos Lima,207.1,2,195.92
2024-11-27,Nordeste,MA,Roupas & Calçados,Ana Silva,164.44,3,177.88
2024-11-27,Nordeste,PE,Casa & Jardim,Diana Santos,185.15,5,189.97
2024-11-27,Nordeste,BA,Casa & Jardim,Gustavo Pereira,253.91,2,255.27
2024-11-27,Sudeste,RJ,Roupas & Calçados,Helena Martins,190.76,3,236.26
2024-11-27,Sudeste,ES,Eletrônicos,Bruno Costa,2128.09,2,2902.87
2024-11-27,Nordeste,MA,Esportes & Lazer,Ana Silva,631.97,6,726.55
2024-11-27,Nordeste,CE,Roupas & Calçados,Diana Santos,346.76,6,398.58
2024-11-28,Nordeste,MA,Roupas & Calçados,Ana Silva,67.25,5,68.0
2024-11-28,Centro-Oeste,MT,Roupas & Calçados,Eduardo Rocha,205.87,2,210.86
2024-11-28,Nordeste,BA,Casa & Jardim,Gustavo Pereira,424.79,6,486.76
2024-11-28,Sul,SC,Eletrônicos,Diana Santos,3094.01,5,4662.2
2024-11-28,Nordeste,CE,Esportes & Lazer,Carlos Lima,250.31,6,274.1
2024-11-28,Centro-Oeste,GO,Roupas & Calçados,Helena Martins,181.04,1,175.26
2024-11-28,Sul,PR,Esportes & Lazer,Fernanda Alves,699.13,3,858.01
2024-11-28,Nordeste,CE,Esportes & Lazer,Eduardo Rocha,63.37,6,66.12
2024-11-28,Sul,SC,Eletrônicos,Diana Santos,231.95,3,287.71
2024-11-28,Nordeste,PE,Roupas & Calçados,Bruno Costa,364.38,3,388.62
2024-11-28,Nordeste,PE,Casa & Jardim,Ana Silva,237.62,3,238.01
2024-11-28,Sudeste,RJ,Eletrônicos,Carlos Lima,1094.71,5,1512.9
2024-11-28,Nordeste,PE,Casa & Jardim,Helena Martins,708.21,4,750.55
2024-11-28,Sudeste,RJ,Casa & Jardim,Diana Santos,583.03,2,746.96
2024-11-28,Sudeste,ES,Eletrônicos,Fernanda Alves,1087.76,3,1676.75
2024-11-29,Sul,SC,Alimentos & Bebidas,Helena Martins,111.02,3,111.24
2024-11-29,Sudeste,MG,Casa & Jardim,Diana Santos,628.02,3,734.46
2024-11-29,Sul,RS,Alimentos & Bebidas,Ana Silva,175.0,6,195.53
2024-11-29,Sudeste,SP,Alimentos & Bebidas,Eduardo Rocha,36.28,5,42.56
2024-11-29,Sul,PR,Eletrônicos,Bruno Costa,757.44,5,1073.47
2024-11-29,Nordeste,CE,Casa & Jardim,Diana Santos,551.51,3,630.65
2024-11-29,Sudeste,RJ,Casa & Jardim,Carlos Lima,340.09,1,460.61
2024-11-29,Sudeste,ES,Alimentos & Bebidas,Diana Santos,22.92,5,27.09
2024-11-29,Norte,RO,Roupas & Calçados,Fernanda Alves,127.7,3,132.27
2024-11-29,Nordeste,PE,Alimentos & Bebidas,Carlos Lima,159.5,2,161.44
2024-11-29,Sudeste,MG,Eletrônicos,Helena Martins,539.97,5,765.16
2024-11-29,Sul,RS,Alimentos & Bebidas,Helena Martins,22.54,4,25.23
2024-11-29,Sul,SC,Roupas & Calçados,Diana Santos,485.11,2,580.65
2024-11-29,Sudeste,ES,Casa & Jardim,Fernanda Alves,744.76,4,951.52
2024-11-29,Sudeste,MG,Eletrônicos,Ana Silva,2046.72,2,2918.14
2024-11-29,Sudeste,ES,Roupas & Calçados,Carlos Lima,149.16,1,206.47
2024-11-29,Centro-Oeste,DF,Casa & Jardim,Bruno Costa,421.43,6,421.79
2024-11-29,Sudeste,SP,Esportes & Lazer,Carlos Lima,610.01,6,890.04
2024-11-29,Sul,PR,Alimentos & Bebidas,Fernanda Alves,90.77,3,99.35
2024-11-29,Nordeste,BA,Alimentos & Bebidas,Bruno Costa,135.09,2,135.81
2024-11-29,Norte,RO,Eletrônicos,Diana Santos,2597.85,1,2949.43
